[SlowSensor @ factory.py:73][DEBUG] 2017-10-18 11:12:55,049: Logging to: logs/multiple_producers_demo/SlowSensor/multiple_producers_demo.log
[SlowSensor @ node.py:28][INFO] 2017-10-18 11:12:55,050: setup
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:56,151: sending: SlowSensorMessage(t=1508339576.151614, n=10, array=[118, 51285, 62323, 26833, 62108, 1125, 22890, 27275, 28897, 10282, 10003, 15327, 52085, 11263, 29711, 34036, 23587, 20883, 16574, 20831, 57283, 2085, 25806, 8146, 32284, 38896, 54196, 52782, 19516, 55741, 23555, 24635, 17023, 22196, 32435, 19058, 39532, 41015, 15185, 27100, 35540, 27735, 38904, 48717, 10552, 39818, 39303, 33996, 28852, 33693, 13278, 44422, 60203, 20823, 42873, 15529, 27739, 57069, 42826, 44003, 22554, 29451, 38294, 8006, 64969, 9543, 19200, 31178, 62617, 23361, 17477, 14303, 10179, 29485, 56311, 16295, 12182, 50136, 55358, 52486, 37123, 2876, 24260, 60232, 46216, 38458, 49664, 10212, 25428, 9707, 48935, 41930, 52201, 61285, 49259, 51006, 56828, 41881, 14380, 16361])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:56,251: sending: SlowSensorMessage(t=1508339576.251621, n=11, array=[21060, 51517, 49536, 30157, 45633, 3829, 40259, 41509, 19531, 29401, 52008, 61066, 45518, 12380, 584, 13048, 18937, 25204, 61643, 31381, 39852, 40294, 38866, 31789, 32490, 26741, 2909, 7209, 57530, 61757, 37972, 6125, 42487, 15062, 13692, 41053, 48467, 43688, 8569, 9749, 5255, 60968, 58526, 59852, 53325, 62016, 22375, 47024, 26647, 2159, 18702, 36321, 42737, 7744, 46482, 31572, 22800, 42306, 44657, 34934, 29908, 38045, 3468, 50518, 5947, 294, 56609, 46803, 2004, 51758, 48041, 36959, 54490, 62747, 20775, 52312, 37675, 18421, 59374, 2617, 25832, 3968, 21847, 17676, 6711, 25906, 20844, 44412, 61846, 21518, 20012, 38573, 63259, 36825, 37764, 38517, 49943, 11550, 34654, 63611])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:56,351: sending: SlowSensorMessage(t=1508339576.35163, n=12, array=[5412, 56762, 2946, 9271, 36317, 59710, 20584, 32501, 48511, 16940, 35598, 55093, 949, 42654, 61806, 30221, 30708, 6771, 56119, 9705, 40318, 47796, 26085, 26014, 50692, 64852, 27530, 16584, 11655, 41466, 25044, 44580, 23835, 25141, 32049, 19505, 51837, 29600, 4563, 52257, 25077, 57211, 35023, 44601, 52768, 33661, 55599, 32636, 33350, 49123, 22110, 49832, 39625, 18309, 37243, 6268, 20275, 26120, 63291, 28180, 60374, 47753, 42929, 25914, 57865, 17874, 63548, 42893, 65072, 57958, 26708, 33657, 18201, 26789, 15239, 24666, 26503, 31541, 21240, 59088, 40879, 57805, 53740, 11869, 36735, 13877, 29163, 62649, 19362, 41313, 15332, 57187, 10792, 25704, 52313, 30592, 19319, 55934, 35188, 13625])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:56,451: sending: SlowSensorMessage(t=1508339576.451642, n=13, array=[28159, 45413, 47339, 15883, 10469, 45504, 13247, 40718, 57308, 58574, 16650, 10011, 16331, 4870, 36347, 17486, 46736, 2487, 29706, 21381, 20899, 33926, 31359, 12653, 2729, 53753, 22801, 10561, 30771, 17144, 3416, 48678, 33596, 62862, 60832, 1012, 47138, 55750, 27498, 27947, 55260, 21710, 33030, 18784, 40187, 17208, 40679, 49134, 10939, 35587, 9713, 525, 48595, 15497, 17226, 27539, 7137, 27040, 38330, 14688, 48743, 56928, 19594, 26500, 42528, 60207, 51772, 51489, 51690, 48599, 45872, 8415, 18160, 26122, 54310, 56480, 18706, 41527, 30097, 44797, 1995, 27274, 33348, 34515, 31583, 14357, 49088, 4680, 51759, 37243, 28459, 53573, 61246, 17173, 30402, 6558, 35728, 12245, 46972, 64455])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:56,551: sending: SlowSensorMessage(t=1508339576.551659, n=14, array=[29885, 11244, 49454, 23651, 25810, 50052, 280, 19771, 62437, 48169, 47213, 43930, 29444, 30392, 45063, 31212, 63525, 3405, 17573, 37346, 9677, 45692, 61877, 59050, 58011, 29594, 39657, 4458, 29557, 43071, 36342, 2121, 30575, 29641, 63315, 37929, 55228, 24387, 23199, 27996, 58905, 31203, 48711, 25699, 36661, 51230, 30480, 14356, 41578, 45152, 40466, 54302, 13913, 49119, 30785, 25901, 27048, 62770, 58490, 21360, 1741, 33013, 26338, 16571, 4652, 25803, 25260, 17826, 64977, 64662, 51850, 37681, 16066, 18652, 38327, 659, 11775, 14860, 64975, 57825, 13852, 2328, 15333, 35865, 33519, 7366, 16465, 42576, 19964, 28265, 17612, 7940, 51757, 31666, 44309, 54242, 2472, 61103, 4918, 6807])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:56,651: sending: SlowSensorMessage(t=1508339576.651669, n=15, array=[730, 6965, 21512, 29835, 35293, 29743, 58582, 5998, 40398, 60806, 3436, 10864, 22219, 11229, 37433, 16556, 43369, 42984, 59201, 105, 35943, 26160, 3290, 33624, 44585, 5850, 39193, 50367, 11757, 52800, 40629, 64121, 44466, 44208, 64307, 20525, 12689, 11622, 34243, 32007, 32124, 26677, 40845, 23229, 60864, 60955, 53953, 45267, 19638, 2092, 28174, 15870, 55210, 5926, 18759, 17626, 60654, 53120, 47087, 12353, 3965, 52549, 40288, 260, 4432, 60718, 40726, 38796, 25685, 28236, 46553, 3043, 44724, 15710, 48365, 10052, 57325, 62581, 15680, 62356, 61867, 6693, 48738, 49946, 14951, 43747, 43957, 716, 10920, 15975, 34726, 19074, 60482, 9817, 40599, 6604, 25331, 25840, 13079, 24894])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:56,752: sending: SlowSensorMessage(t=1508339576.7516868, n=16, array=[8000, 58643, 59723, 52608, 47664, 31957, 58729, 52155, 46867, 43931, 5479, 35335, 61332, 18165, 38402, 41229, 6565, 55190, 21627, 58084, 54550, 14826, 39656, 57033, 7769, 31259, 17637, 59901, 13680, 59100, 33746, 34966, 44040, 27412, 29261, 7799, 44504, 45680, 60362, 56093, 59422, 21504, 63781, 37684, 22101, 7624, 59175, 1339, 39904, 10721, 32065, 19510, 45391, 22364, 19108, 34909, 25730, 54771, 45313, 46488, 52230, 9145, 57473, 14944, 10158, 49375, 9420, 57639, 14597, 36045, 33376, 15244, 57432, 5442, 29678, 5940, 35642, 1349, 45449, 55430, 10455, 57284, 13209, 60298, 54818, 50394, 57751, 25089, 60393, 52103, 30038, 6780, 49912, 51449, 25209, 24853, 13307, 35652, 2169, 7263])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:56,851: sending: SlowSensorMessage(t=1508339576.851691, n=17, array=[62158, 16259, 41926, 27629, 9453, 22436, 51944, 23019, 50254, 16244, 8611, 25179, 38406, 29125, 62983, 692, 17672, 30623, 58727, 6665, 3746, 52025, 61879, 39321, 64500, 32331, 2535, 45750, 26393, 19744, 14016, 19523, 46120, 47735, 62279, 10043, 40804, 52254, 40194, 31136, 22509, 33575, 6934, 56236, 22074, 3386, 23533, 16547, 6326, 18512, 39423, 33418, 27130, 28963, 37434, 28611, 63407, 46759, 37818, 56576, 28300, 33943, 58752, 48146, 36546, 9063, 40435, 5068, 42618, 46515, 55321, 29611, 15365, 51903, 62813, 52133, 16644, 21201, 14285, 37603, 62861, 55993, 26160, 43999, 9412, 1516, 2296, 54690, 15012, 32639, 39801, 63166, 20442, 41814, 25131, 54635, 8200, 34137, 38211, 52212])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:56,951: sending: SlowSensorMessage(t=1508339576.9516978, n=18, array=[47134, 14407, 33629, 53547, 22647, 62293, 43090, 37815, 9795, 5992, 39883, 25225, 7165, 4675, 4361, 2838, 24469, 43743, 44950, 42906, 13077, 49173, 21920, 4268, 57689, 7350, 40248, 44734, 34587, 40822, 17827, 64580, 17471, 53537, 28470, 34118, 60707, 65139, 20530, 1786, 40389, 24260, 35953, 32143, 28255, 2790, 8020, 61558, 56465, 63752, 24492, 56309, 57898, 51175, 20445, 12743, 2163, 59262, 59496, 59355, 50551, 8693, 29809, 58028, 34009, 50597, 55489, 28085, 33355, 58068, 41882, 63493, 42418, 47210, 63481, 55725, 18757, 60862, 50158, 36075, 2257, 2774, 20026, 20209, 1825, 63999, 65182, 50758, 4334, 2666, 28464, 23194, 2648, 30973, 34137, 41297, 44225, 36446, 55466, 62996])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:57,051: sending: SlowSensorMessage(t=1508339577.0517042, n=19, array=[37782, 32398, 60456, 63284, 5068, 3509, 27355, 40270, 36858, 5873, 56918, 47671, 57864, 59835, 44376, 5782, 3759, 61707, 10842, 497, 36939, 57420, 45743, 30244, 38170, 58792, 15535, 36391, 64750, 26396, 21523, 32000, 26772, 7213, 23484, 19932, 11227, 63471, 63565, 28515, 35412, 32743, 20198, 42835, 11205, 12727, 27161, 43875, 46183, 24170, 58728, 29547, 37249, 37738, 54959, 55357, 35143, 62417, 41005, 61571, 51165, 24606, 3775, 55013, 34848, 61984, 18799, 33309, 25111, 1909, 10925, 48212, 52858, 65271, 37983, 26538, 41111, 56343, 26693, 65483, 42757, 36007, 63128, 51667, 52046, 24212, 29704, 5828, 2713, 54126, 55925, 52522, 43283, 9231, 22425, 26341, 55065, 3629, 4099, 34481])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:57,151: sending: SlowSensorMessage(t=1508339577.151712, n=20, array=[1236, 62678, 65417, 62856, 18757, 2941, 8292, 10717, 37368, 20063, 4430, 49508, 18687, 37902, 3783, 17105, 55821, 22140, 42830, 688, 54879, 16214, 26539, 8543, 14005, 57829, 33902, 37717, 56339, 8242, 2254, 54279, 2891, 8936, 58556, 25807, 26873, 59230, 7805, 45070, 23598, 17572, 6576, 51883, 41280, 54203, 27661, 29001, 46522, 61723, 58547, 13046, 9004, 36621, 53760, 58360, 2434, 44038, 56685, 54556, 5580, 50177, 12127, 39669, 34465, 56479, 45448, 33338, 21245, 60590, 61561, 36462, 8155, 8022, 15361, 42939, 55313, 5069, 55179, 29185, 46982, 5755, 18065, 3177, 54461, 1073, 30072, 59612, 46982, 4358, 46408, 17569, 38551, 12740, 53016, 24895, 57712, 26758, 35950, 55506])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:57,251: sending: SlowSensorMessage(t=1508339577.251735, n=21, array=[29880, 37993, 39951, 15632, 12007, 22995, 47073, 22221, 41371, 48711, 47433, 62026, 8218, 15902, 28764, 65519, 58981, 24553, 29914, 44654, 18666, 12142, 21262, 64395, 21738, 12307, 47513, 53925, 3788, 45037, 14379, 17234, 64424, 16276, 26162, 43230, 53808, 47161, 63607, 12760, 11586, 20763, 27862, 25707, 24797, 28793, 59514, 51531, 49927, 5247, 36988, 9973, 8586, 25987, 55884, 40469, 302, 18696, 62193, 36118, 10440, 44656, 60035, 7403, 12371, 29440, 64422, 51934, 32817, 32160, 28157, 3538, 61710, 30421, 7103, 53865, 37639, 8410, 3595, 6152, 59093, 19618, 14503, 759, 19759, 19131, 41804, 51188, 22251, 60372, 63429, 40930, 19282, 43816, 15142, 63828, 58900, 7034, 19980, 3021])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:57,351: sending: SlowSensorMessage(t=1508339577.351737, n=22, array=[703, 53278, 6379, 28584, 28678, 50099, 20996, 13397, 65300, 42389, 1691, 23075, 41361, 54287, 53263, 567, 43371, 14776, 49626, 21757, 37685, 44655, 19294, 62040, 5834, 38568, 19471, 3263, 45367, 25633, 16508, 17371, 11095, 39039, 31954, 58823, 50476, 23812, 27188, 28735, 15519, 5884, 33267, 32138, 6633, 4679, 58403, 46450, 436, 64304, 64956, 58751, 45903, 62057, 39795, 14304, 26483, 36969, 15313, 52007, 29331, 63637, 19568, 25039, 20522, 29963, 34562, 34097, 21608, 55611, 62067, 20294, 51895, 523, 50458, 20103, 2131, 14767, 16531, 46571, 37318, 17488, 32634, 42874, 19441, 65005, 62432, 32045, 36534, 50163, 61118, 15847, 35758, 7447, 2725, 57744, 29298, 1174, 26500, 36801])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:57,452: sending: SlowSensorMessage(t=1508339577.4517388, n=23, array=[52103, 31855, 29285, 22903, 46344, 26129, 48131, 20170, 55427, 31122, 28330, 13198, 3072, 4897, 11812, 19453, 29041, 9698, 62506, 39675, 36947, 62413, 37531, 3275, 45824, 41775, 61927, 26899, 9589, 17686, 43497, 57401, 49497, 21881, 40372, 52392, 55361, 20125, 53629, 2511, 43681, 39830, 52479, 22304, 4042, 34291, 56740, 50016, 33875, 62576, 49360, 63095, 33931, 24344, 9328, 48235, 25896, 10231, 56011, 27990, 36619, 31252, 16496, 59483, 45235, 15618, 2267, 64680, 6336, 40606, 35075, 27444, 60323, 27489, 63292, 49963, 44151, 15734, 15394, 96, 5689, 50927, 44555, 11105, 15156, 44856, 62630, 14191, 53926, 53127, 64644, 29039, 31736, 11595, 7040, 6968, 20019, 64671, 37156, 54637])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:57,551: sending: SlowSensorMessage(t=1508339577.551743, n=24, array=[61748, 27113, 4138, 18491, 5227, 26043, 62840, 55472, 16655, 24497, 59207, 13057, 50085, 60377, 60287, 29541, 13967, 20336, 39246, 28091, 38847, 60386, 48034, 52024, 55610, 3320, 43999, 59132, 45122, 24854, 50252, 18814, 59507, 58529, 37593, 50630, 4933, 9741, 52063, 45141, 35106, 10984, 39209, 30, 62810, 48111, 52118, 8528, 17070, 46578, 9866, 9829, 29431, 45769, 8051, 47660, 56426, 40730, 45730, 36269, 11048, 20719, 19563, 46854, 50784, 34131, 5676, 54450, 11306, 1600, 15247, 40309, 22405, 26726, 5738, 22179, 48708, 39797, 1374, 19489, 16563, 30484, 6692, 49582, 17153, 54852, 24029, 52870, 18511, 30234, 7598, 47749, 34448, 27313, 64948, 43245, 45202, 6985, 64162, 58155])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:57,652: sending: SlowSensorMessage(t=1508339577.651762, n=25, array=[5802, 6293, 33205, 41996, 13807, 17654, 7610, 22802, 5215, 18052, 59725, 4078, 45362, 13627, 12329, 46331, 50629, 40389, 18983, 14263, 19127, 40288, 62506, 57159, 48611, 12580, 8573, 58026, 61100, 21500, 40692, 54792, 5927, 21861, 55772, 59880, 13037, 52393, 39618, 21164, 28639, 634, 19253, 33728, 56400, 44386, 42759, 41239, 8641, 51298, 39914, 30955, 34359, 48110, 15082, 37309, 17041, 56342, 30977, 10483, 5885, 61285, 16766, 2842, 39919, 13619, 15965, 9414, 17199, 50436, 47671, 28619, 1789, 18835, 12007, 59900, 56025, 31883, 21308, 28060, 10949, 34820, 5263, 5621, 27871, 46158, 26703, 19397, 13876, 45332, 34236, 55704, 2548, 26882, 6522, 37843, 52587, 63828, 32723, 59112])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:57,752: sending: SlowSensorMessage(t=1508339577.751772, n=26, array=[52598, 40291, 6255, 3718, 30605, 11074, 28086, 33395, 9895, 55587, 34802, 7882, 65039, 31669, 55949, 49633, 63244, 14919, 17111, 15202, 55582, 37091, 37147, 64615, 59826, 45826, 25977, 4502, 45041, 23661, 37321, 60723, 33121, 4373, 58766, 30816, 7622, 31817, 16664, 2300, 47635, 47234, 18636, 18039, 19231, 8028, 40307, 52483, 11996, 61849, 61800, 40346, 19703, 9224, 18081, 4596, 34785, 47306, 37718, 46115, 34487, 22108, 18988, 34159, 61096, 52942, 17267, 25197, 32915, 19590, 42950, 56820, 54223, 58116, 13232, 46021, 4080, 24069, 52013, 9289, 16236, 60492, 53531, 7693, 35026, 2072, 15063, 61671, 2958, 3024, 47128, 5704, 44574, 34680, 5971, 18381, 34175, 39695, 32028, 2282])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:57,852: sending: SlowSensorMessage(t=1508339577.8517828, n=27, array=[4466, 19127, 7455, 44665, 47778, 662, 39394, 20358, 7598, 5548, 44795, 2164, 16566, 47839, 48115, 60574, 29126, 49117, 23401, 7811, 23948, 1661, 64140, 22617, 32176, 31587, 35365, 24196, 53575, 53608, 16411, 24335, 51448, 31328, 37890, 37853, 23777, 38008, 48890, 48996, 36384, 20657, 41147, 20690, 19477, 7456, 2762, 40394, 50659, 12417, 44083, 18344, 38845, 28934, 16098, 37596, 65088, 31087, 51700, 33758, 4429, 10430, 4965, 53456, 58433, 17863, 28836, 10633, 659, 21824, 34037, 9007, 9917, 49519, 15194, 64122, 14689, 57826, 1462, 38671, 33364, 5669, 30713, 14913, 10977, 61467, 57654, 23180, 52661, 52064, 36327, 2054, 54643, 34155, 24436, 47194, 15953, 3977, 47131, 32979])
[SlowSensor @ multiple_producers.py:123][INFO] 2017-10-18 11:12:57,952: sending: SlowSensorMessage(t=1508339577.951787, n=28, array=[7090, 58560, 32414, 11880, 32870, 26898, 12206, 35071, 19240, 17984, 17221, 63839, 62018, 64597, 15952, 6989, 20714, 8297, 44895, 26047, 10139, 6018, 6575, 64583, 3918, 49496, 242, 14770, 33655, 4422, 52670, 37713, 50390, 53262, 62198, 29226, 20449, 21281, 65197, 53987, 60302, 18326, 37641, 45588, 28948, 34309, 10737, 23985, 58252, 15972, 19480, 19211, 63351, 8643, 48513, 20187, 14960, 61117, 64720, 54128, 21803, 12738, 13568, 18187, 55728, 25124, 40695, 25840, 61114, 50759, 61843, 24498, 36388, 2408, 55759, 59754, 1463, 13007, 1059, 54900, 63079, 42970, 55057, 43517, 36233, 55468, 24250, 40724, 54421, 58528, 18203, 14239, 63680, 19102, 38514, 38829, 59327, 64993, 30165, 33629])
